Year,Ward,Sub,PctVoted
2010,1,23,0.3924050632911392
2010,1,24,0.4604651162790698
2010,1,25,0.4330708661417323
2010,1,26,0.359204618345093
2010,1,27,0.2675438596491228
2010,1,28,0.5147891755821271
2010,1,29,0.3526970954356846
2010,1,30,0.4438775510204081
2010,1,31,0.5563380281690141
2010,1,32,0.5414165666266506
2010,1,33,0.5423728813559322
2010,1,34,0.5212464589235127
2010,1,36,0.3175279701651571
2010,1,37,0.3879668049792531
2010,1,38,0.4137254901960784
2010,1,39,0.6518518518518519
2010,1,40,0.175
2010,2,1,0.4745634016704632
2010,2,2,0.3208163265306122
2010,2,3,0.5536585365853659
2010,2,4,0.5353159851301115
2010,2,5,0.4434320425208808
2010,2,6,0.5229946524064171
2010,2,7,0.3082706766917293
2010,2,8,0.5022675736961452
2010,2,9,0.3105633802816901
2010,2,10,0.4647435897435897
2010,2,11,0.2810945273631841
2010,2,12,0.3758169934640523
2010,2,13,0.3179487179487179
2010,2,14,0.4473684210526316
2010,2,15,0.5115089514066496
2010,2,16,0.3816964285714285
2010,2,17,0.4985207100591716
2010,2,18,0.3337943752881512
2010,2,20,0.6097087378640776
2010,2,21,0.4475079533404029
2010,2,22,0.3729863692688971
2010,2,23,0.3597518952446588
2010,2,24,0.4617737003058104
2010,2,25,0.7247706422018348
2010,2,28,0.402555910543131
2010,2,29,0.502460024600246
2010,2,30,0.362002567394095
2010,2,31,0.5163265306122449
2010,2,32,0.5770925110132159
2010,2,33,0.71
2010,3,1,0.5183992640294388
2010,3,2,0.4934751087481875
2010,3,3,0.5628284758719542
2010,3,4,0.4539007092198581
2010,3,5,0.4647686832740214
2010,3,6,0.4394904458598726
2010,3,7,0.7272727272727273
2010,3,8,0.4518181818181818
2010,3,9,0.4345323741007194
2010,3,10,0.6805555555555556
2010,3,11,0.4287469287469287
2010,3,12,0.5408388520971302
2010,3,13,0.441320293398533
2010,3,15,0.1785714285714285
2010,3,16,0.475177304964539
2010,3,17,0.4253897550111358
2010,3,18,0.4121083377588954
2010,3,19,0.505005005005005
2010,3,20,0.4480225988700565
2010,3,21,0.471563981042654
2010,3,22,0.4733606557377049
2010,3,23,0.4285714285714285
2010,3,24,0.4113009198423127
2010,3,25,0.152317880794702
2010,3,26,0.3053132434575734
2010,3,27,0.4973849372384937
2010,3,28,0.5446428571428571
2010,3,30,0.5421245421245421
2010,3,32,0.609254498714653
2010,3,33,0.5356334841628959
2010,3,34,0.4802220680083275
2010,3,35,0.432906271072151
2010,3,36,0.4074074074074074
2010,4,1,0.4737527114967462
2010,4,2,0.624390243902439
2010,4,3,0.5151515151515151
2010,4,4,0.5752636625119847
2010,4,5,0.4396612561750176
2010,4,6,0.4669338677354709
2010,4,7,0.5190631808278867
2010,4,8,0.5110375275938189
2010,4,9,0.5635838150289018
2010,4,10,0.5493920972644377
2010,4,12,0.5388719512195121
2010,4,13,0.5052959501557632
2010,4,14,0.4738023952095808
2010,4,15,0.6439628482972136
2010,4,16,0.6431226765799256
2010,4,17,0.7046263345195729
2010,4,18,0.6391752577319587
2010,4,19,0.7407407407407407
2010,4,21,0.439453125
2010,4,22,0.8628318584070797
2010,4,23,0.5516431924882629
2010,4,24,0.546583850931677
2010,4,25,0.5931758530183727
2010,4,26,0.375
2010,4,27,0.4911482043500252
2010,4,28,0.5225853837679031
2010,4,29,0.5422008547008547
2010,4,30,0.5212660731948566
2010,4,31,0.5081344902386117
2010,4,32,0.5048491379310345
2010,4,33,0.7358490566037735
2010,4,34,0.5263466042154566
2010,4,36,0.2436260623229461
2010,4,38,0.986842105263158
2010,5,1,0.558252427184466
2010,5,2,0.7294685990338164
2010,5,3,0.4695321001088139
2010,5,4,0.515640766902119
2010,5,5,0.3887587822014051
2010,5,6,0.4401197604790419
2010,5,7,0.5018587360594795
2010,5,8,0.3478260869565217
2010,5,10,1.0
2010,5,11,0.5114754098360655
2010,5,12,0.7222222222222222
2010,5,13,0.642754662840746
2010,5,14,0.6423841059602649
2010,5,15,0.5853825136612022
2010,5,16,0.5519955030916245
2010,5,17,0.5174632352941176
2010,5,18,0.5379125780553078
2010,5,19,0.5066152149944874
2010,5,20,0.5082892416225749
2010,5,21,0.4662840746054519
2010,5,22,0.4511873350923482
2010,5,23,0.5295109612141653
2010,5,24,0.3968253968253968
2010,5,25,0.479108635097493
2010,5,26,0.4974182444061962
2010,5,27,0.5013501350135013
2010,5,28,0.5578358208955224
2010,5,29,0.5036603221083455
2010,5,30,0.2666666666666666
2010,5,32,0.6
2010,5,33,0.3913764510779436
2010,5,34,0.5087281795511222
2010,5,35,0.4201183431952662
2010,5,36,0.4760793465577596
2010,5,37,0.4689655172413793
2010,5,38,0.4342182890855457
2010,5,39,0.7163120567375887
2010,5,40,0.1698113207547169
2010,5,41,0.387523629489603
2010,6,1,0.5333978702807357
2010,6,2,0.4721862871927555
2010,6,4,0.4456110877782444
2010,6,5,0.5955555555555555
2010,6,6,0.4283405172413793
2010,6,7,0.5801282051282052
2010,6,8,0.5014836795252225
2010,6,9,0.5585284280936454
2010,6,10,0.4690265486725664
2010,6,11,0.4860853432282003
2010,6,12,0.4397031539888683
2010,6,13,0.4424829157175398
2010,6,14,0.5014634146341463
2010,6,15,0.4262820512820512
2010,6,16,0.3719081272084805
2010,6,17,0.4559505409582689
2010,6,18,0.4818140996856758
2010,6,20,0.3543797243219208
2010,6,21,1.0
2010,6,22,0.375796178343949
2010,6,23,0.4985285462036492
2010,6,24,0.4513499745287824
2010,6,25,0.3756419662509171
2010,6,26,0.2272727272727272
2010,6,27,0.632
2010,6,28,0.5395858708891595
2010,6,29,0.4638922888616891
2010,6,30,0.4009923319801534
2010,6,31,0.5075757575757576
2010,6,32,0.4585908529048207
2010,6,33,0.4973118279569892
2010,6,34,0.3853006681514476
2010,6,35,0.5576036866359447
2010,6,36,0.4230769230769231
2010,6,37,0.4310344827586206
2010,6,38,0.4463276836158192
2010,6,39,0.9444444444444444
2010,6,40,0.4406130268199233
2010,7,1,0.5417112299465241
2010,7,2,0.4837511606313834
2010,7,4,0.3908663532572196
2010,7,5,0.3982511923688394
2010,7,8,0.4110212335692619
2010,7,10,0.5041322314049587
2010,7,11,0.3780160857908847
2010,7,12,0.484375
2010,7,13,0.3552278820375335
2010,7,14,0.4380645161290322
2010,7,15,0.3133333333333333
2010,7,16,0.3873775843307943
2010,7,17,0.3745841650033267
2010,7,19,0.4025679758308157
2010,7,20,0.4670520231213872
2010,7,21,0.3768115942028985
2010,7,22,0.431274346132443
2010,7,23,0.3509336767546684
2010,7,25,0.3959390862944162
2010,7,26,0.5058479532163743
2010,7,27,0.3965295629820051
2010,7,29,0.4097859327217125
2010,7,31,0.4954327968682036
2010,8,1,0.4747634069400631
2010,8,2,0.4532710280373832
2010,8,3,0.4555555555555555
2010,8,5,0.3769716088328075
2010,8,6,0.5743243243243243
2010,8,7,0.0845070422535211
2010,8,8,0.5745454545454546
2010,8,9,0.4470134874759152
2010,8,10,0.4926829268292683
2010,8,11,0.5143745143745144
2010,8,12,0.410828025477707
2010,8,13,0.4492468893254748
2010,8,14,0.5076923076923077
2010,8,15,0.5018867924528302
2010,8,16,0.5730337078651685
2010,8,17,0.4222222222222222
2010,8,18,0.5411392405063291
2010,8,20,0.2946495855312736
2010,8,21,0.4871794871794871
2010,8,24,0.4817073170731707
2010,8,25,0.4375
2010,8,26,0.3619329388560158
2010,8,29,0.4620253164556962
2010,8,30,0.3665987780040733
2010,8,31,0.452112676056338
2010,8,32,0.4572649572649572
2010,8,33,0.3384615384615385
2010,8,34,0.8809523809523809
2010,8,35,0.3791411042944785
2010,8,36,0.5015408320493067
2010,8,38,0.3408968125337655
2010,8,39,0.515695067264574
2010,8,40,0.5573770491803278
2010,8,41,0.6030927835051546
2010,9,1,0.3364140480591497
2010,9,2,0.4572222222222222
2010,9,3,0.57
2010,9,4,0.3832409118915588
2010,9,5,0.5015290519877675
2010,9,6,0.4624434389140271
2010,9,7,0.5645161290322581
2010,9,8,0.4281150159744409
2010,9,9,0.4099216710182767
2010,9,10,0.4415935178933153
2010,9,11,0.4633879781420765
2010,9,12,0.391025641025641
2010,9,13,0.3620119126406353
2010,9,14,0.4624505928853755
2010,9,15,0.5314769975786925
2010,9,16,0.4132613723978411
2010,9,18,0.5032258064516129
2010,9,19,0.4020100502512563
2010,9,21,0.524390243902439
2010,9,22,0.4494799405646359
2010,9,24,0.4019073569482289
2010,9,25,0.5598455598455598
2010,9,27,0.3832070707070707
2010,10,1,0.6666666666666666
2010,10,2,0.4125662376987131
2010,10,3,0.478021978021978
2010,10,4,0.392412935323383
2010,10,5,0.367816091954023
2010,10,6,0.3939592908732764
2010,10,10,0.5029940119760479
2010,10,13,0.6944444444444444
2010,10,16,0.3575348248205994
2010,10,17,0.4597014925373134
2010,10,18,0.5636942675159236
2010,10,19,0.1038961038961039
2010,10,20,0.6098360655737705
2010,10,21,0.6194029850746269
2010,10,22,0.5353535353535354
2010,10,23,0.3702684101858224
2010,10,24,0.5574324324324325
2010,10,25,0.324974924774323
2010,10,27,0.4579439252336448
2010,10,28,0.4329140461215933
2010,10,29,0.4979338842975206
2010,10,31,0.4744145706851691
2010,10,32,0.336094674556213
2010,10,33,0.4297229219143577
2010,10,34,0.4479371316306483
2010,10,35,0.4649122807017544
2010,10,37,0.8571428571428571
2010,10,38,0.3666228646517739
2010,10,39,0.4090909090909091
2010,10,40,0.4122474747474747
2010,10,41,0.4385245901639344
2010,10,42,0.48
2010,10,44,0.4621431526685974
2010,10,45,0.3955342902711323
2010,10,46,0.6157894736842106
2010,10,47,0.7307692307692307
2010,10,48,0.4241823587710605
2010,10,49,0.4971428571428571
2010,11,1,0.5006993006993007
2010,11,2,0.5346979530703944
2010,11,3,1.0
2010,11,4,0.4358974358974359
2010,11,5,0.411318553092182
2010,11,7,0.5240352064996615
2010,11,9,0.3685835584716326
2010,11,10,0.3477038425492034
2010,11,11,0.6269592476489029
2010,11,12,0.4622356495468278
2010,11,13,0.4887525562372188
2010,11,14,0.3961144090663788
2010,11,15,0.7033898305084746
2010,11,16,0.3431667670078266
2010,11,18,1.0
2010,11,19,0.4921135646687697
2010,11,20,0.5134575569358178
2010,11,21,0.1645569620253164
2010,11,22,0.3351715686274509
2010,11,23,0.3565891472868217
2010,11,24,0.3692129629629629
2010,11,25,0.4121510673234811
2010,11,26,0.6311475409836066
2010,11,27,0.6317365269461078
2010,11,28,0.6353591160220995
2010,11,29,0.6617647058823529
2010,11,30,0.602510460251046
2010,11,31,0.3630952380952381
2010,11,32,0.3943139678615575
2010,11,33,0.3318909562959757
2010,11,34,0.532051282051282
2010,11,36,0.3383214053350683
2010,11,38,0.8145161290322581
2010,11,40,0.4205607476635514
2010,11,41,0.4659436008676789
2010,11,42,0.4185022026431718
2010,12,1,0.4159431728492502
2010,12,2,0.4891304347826087
2010,12,3,0.4918426103646833
2010,12,4,0.635
2010,12,5,0.3958333333333333
2010,12,6,0.4746227709190672
2010,12,7,0.4618556701030928
2010,12,8,0.4831636648394675
2010,12,9,0.4414414414414414
2010,12,10,0.6615384615384615
2010,12,12,0.1780821917808219
2010,12,13,0.4613379669852302
2010,12,14,0.3471023427866831
2010,12,15,0.654320987654321
2010,12,17,0.490566037735849
2010,12,18,0.3932853717026379
2010,12,19,0.3805018510900864
2010,12,20,0.3023469857340083
2010,12,23,0.4097421203438395
2010,12,24,0.364963503649635
2010,12,25,0.4170212765957446
2010,12,26,0.3260450160771704
2010,12,27,0.4343434343434343
2010,12,28,0.4007142857142857
2010,12,29,0.4744051910598413
2010,12,30,0.4472049689440994
2010,12,31,0.4102112676056338
2010,12,33,0.3909574468085106
2010,12,34,0.3746523639253079
2010,12,35,0.3432975245212517
2010,12,36,0.6532663316582915
2010,13,1,0.3513513513513513
2010,13,2,0.610011641443539
2010,13,3,0.4779686333084391
2010,13,4,1.0
2010,13,5,0.4747474747474747
2010,13,7,0.5473744292237442
2010,13,8,0.5502645502645502
2010,13,9,0.5713646532438479
2010,13,10,0.5133720930232558
2010,13,12,0.5755241762943946
2010,13,13,0.5189775367931836
2010,13,14,0.515451174289246
2010,13,15,0.4976462676529926
2010,13,16,0.4755989352262644
2010,13,17,0.6644067796610169
2010,13,18,0.5450980392156862
2010,13,19,0.5807860262008734
2010,13,20,0.4516129032258064
2010,13,21,0.5829383886255924
2010,13,22,0.6633165829145728
2010,13,23,0.5151515151515151
2010,13,24,0.5364806866952789
2010,13,25,0.6190476190476191
2010,13,26,0.7414448669201521
2010,13,27,0.6534296028880866
2010,13,28,0.6291079812206573
2010,13,29,0.6633986928104575
2010,13,30,0.5555555555555556
2010,13,31,0.6732851985559567
2010,13,32,0.5538954108858057
2010,13,33,0.5480769230769231
2010,13,34,0.5624505928853755
2010,13,36,0.5458754208754208
2010,13,37,0.5754775107825015
2010,13,38,0.4787616990640749
2010,13,39,0.6470588235294118
2010,13,40,0.5885286783042394
2010,13,41,0.5745098039215686
2010,13,42,0.6612021857923497
2010,13,43,0.5646017699115045
2010,13,44,0.96
2010,13,45,0.65
2010,14,1,0.5078369905956113
2010,14,2,0.5210355987055016
2010,14,3,0.5253399258343634
2010,14,4,0.5015974440894568
2010,14,5,0.5103170608958228
2010,14,6,0.530764029749831
2010,14,7,0.5143769968051118
2010,14,8,0.5522143247676325
2010,14,10,0.5098039215686274
2010,14,11,0.51875
2010,14,12,0.3344613649182177
2010,14,13,0.3558341369334619
2010,14,15,0.6834170854271356
2010,14,16,0.4319952067106051
2010,14,19,0.2477064220183486
2010,14,20,0.3845623707787732
2010,14,21,0.4555555555555555
2010,14,22,0.366693354683747
2010,14,23,0.3714285714285714
2010,14,24,0.4928952042628774
2010,14,25,0.4383164005805515
2010,14,26,0.4452198185624564
2010,14,27,0.3834894613583138
2010,14,28,0.32
2010,14,29,0.5246268656716417
2010,14,31,0.4678714859437751
2010,14,32,0.4285714285714285
2010,14,33,0.3666666666666666
2010,14,34,0.5217194570135747
2010,15,1,0.5246212121212122
2010,15,2,0.3907469342251951
2010,15,3,0.4561824729891957
2010,15,4,0.5106382978723404
2010,15,5,0.3707136237256719
2010,15,6,0.6150234741784038
2010,15,7,0.1808731808731808
2010,15,8,0.4807897545357524
2010,15,9,0.3915266617969321
2010,15,10,0.6837209302325581
2010,15,11,0.342248413417951
2010,15,12,0.45
2010,15,17,0.5406360424028268
2010,15,18,0.5970695970695971
2010,15,19,0.1322314049586777
2010,15,20,0.4425064599483204
2010,15,22,0.4565619223659889
2010,15,23,0.4005990265818046
2010,15,24,0.4624860022396416
2010,15,25,0.484608619173263
2010,15,26,0.5020491803278688
2010,15,27,0.5163934426229508
2010,15,28,0.4933333333333333
2010,15,29,0.5683760683760684
2010,15,30,0.5667574931880109
2010,15,31,0.4031620553359684
2010,15,34,0.3449781659388646
2010,15,35,0.4203152364273205
2010,15,36,0.4338394793926247
2010,15,37,0.3963337547408344
2010,15,38,0.6164874551971327
2010,15,39,0.3774574049803407
2010,15,40,0.3930704898446834
2010,15,41,0.4072688401924105
2010,15,42,0.6647398843930635
2010,15,43,0.4518229166666667
2010,15,44,0.5907473309608541
2010,16,1,0.4691358024691358
2010,16,2,0.4722222222222222
2010,16,3,0.4678556615512235
2010,16,4,0.5060728744939271
2010,16,5,0.5460659045057162
2010,16,6,0.6017699115044248
2010,16,8,0.5461393596986818
2010,16,9,0.5724508050089445
2010,16,10,0.5357142857142857
2010,16,11,0.4667616334283
2010,16,12,0.4385210662080825
2010,16,13,0.5074257425742574
2010,16,14,0.473448496481126
2010,16,15,0.516163222045575
2010,16,16,0.5024015369836695
2010,16,17,0.4565560821484992
2010,16,19,0.4014631915866484
2010,16,21,0.5166010129431626
2010,16,22,0.527105517909003
2010,16,24,0.4380952380952381
2010,16,25,0.6752136752136753
2010,16,26,0.4319500223114681
2010,16,27,0.4725274725274725
2010,16,28,0.5119798234552333
2010,16,29,0.5246853823814134
2010,16,30,0.6872852233676976
2010,16,32,0.5853658536585366
2010,16,33,0.5739130434782609
2010,17,1,0.373079287031346
2010,17,2,0.3935483870967742
2010,17,3,0.3825011452130096
2010,17,5,0.4724375538329026
2010,17,6,0.4111675126903553
2010,17,7,0.4168088737201365
2010,17,10,0.3329150982852363
2010,17,12,0.3892190152801358
2010,17,13,0.3971184151283206
2010,17,14,0.454337899543379
2010,17,15,0.5306122448979592
2010,17,16,0.3629296235679214
2010,17,17,0.4425427872860635
2010,17,19,0.4801061007957559
2010,17,20,0.5145888594164456
2010,17,21,0.4003944773175542
2010,17,22,0.4373665480427046
2010,17,25,0.3894945490584737
2010,18,1,0.4441176470588235
2010,18,3,0.3977792292619203
2010,18,4,0.3454038997214484
2010,18,5,0.4848484848484848
2010,18,6,0.4662283323371189
2010,18,7,0.5328467153284672
2010,18,8,0.5074449076831448
2010,18,9,0.3944954128440367
2010,18,10,0.4330235101148168
2010,18,11,0.46875
2010,18,12,0.5149729995090819
2010,18,14,0.4996923076923077
2010,18,15,0.5341074020319303
2010,18,16,0.4448955916473318
2010,18,17,0.3408637873754153
2010,18,19,0.3434004474272931
2010,18,20,0.3873873873873873
2010,18,22,0.4760765550239234
2010,18,23,0.4493949394939494
2010,18,24,0.4323853743470691
2010,18,25,0.3888888888888889
2010,18,26,0.4460251046025104
2010,19,1,0.457984496124031
2010,19,3,0.431578947368421
2010,19,4,0.5091070635273212
2010,19,5,0.4727088948787062
2010,19,6,0.453715775749674
2010,19,7,0.4317673378076063
2010,19,8,0.4569097399286078
2010,19,9,0.4420921544209215
2010,19,10,0.5625
2010,19,11,0.4365743721828719
2010,19,12,0.5082444228903976
2010,19,13,0.4408973252804141
2010,19,14,0.3966885132804415
2010,19,15,0.6368421052631579
2010,19,16,0.4716599190283401
2010,19,17,0.417804478427089
2010,19,18,0.4219734079776067
2010,19,19,0.4970484061393152
2010,19,20,0.5405405405405406
2010,19,21,0.0606060606060606
2010,19,22,0.4961190168175938
2010,19,23,1.0
2010,19,24,0.4843283582089552
2010,19,25,0.440051847051199
2010,19,26,0.5288753799392097
2010,19,27,0.4639737991266375
2010,19,28,0.5176715176715176
2010,19,29,0.4492242595204513
2010,19,30,0.5342066957787481
2010,19,31,0.4453049370764763
2010,19,32,1.0
2010,19,33,0.5377049180327869
2010,19,35,0.4753246753246753
2010,19,36,0.6303630363036303
2010,20,1,0.5397429795335554
2010,20,2,0.4071246819338422
2010,20,3,0.5113102859581733
2010,20,4,0.5323741007194245
2010,20,6,0.4264705882352941
2010,20,7,0.5091201716738197
2010,20,8,0.4307692307692308
2010,20,9,0.4979118329466357
2010,20,10,0.5233160621761658
2010,20,11,0.2727272727272727
2010,20,12,0.5183507023108291
2010,20,13,0.523167649536647
2010,20,14,0.3887468030690537
2010,20,15,1.0
2010,20,16,0.1719181868435599
2010,20,17,0.5512367491166078
2010,20,18,0.5490943755958055
2010,20,19,0.4705387205387205
2010,20,20,0.5544041450777202
2010,20,21,0.2817783343769568
2010,20,22,0.5359930615784909
2010,20,23,0.47248322147651
2010,20,24,0.4215413184772516
2010,20,25,0.1891891891891892
2010,20,26,0.4636015325670498
2010,20,27,0.25
2010,20,28,0.4029585798816568
2010,20,29,0.5111464968152867
2010,20,30,0.3504043126684636
2010,20,31,0.355793450881612
2010,20,32,0.3685085168259244
2010,20,34,0.622093023255814
2010,20,35,0.3636363636363636
2010,20,36,0.4762557077625571
2010,20,37,0.48
2010,20,38,0.5339805825242718
2010,20,39,0.347005742411813
2010,20,40,0.4365572315882874
2010,20,41,0.5806451612903226
2010,20,42,0.5096774193548387
2010,20,43,1.0
2010,20,44,0.4062727935813275
2010,20,46,0.4645308924485126
2010,20,48,0.373134328358209
2010,20,49,0.3728350045578851
2010,20,51,0.4575389948006932
2010,20,52,0.3372781065088757
2010,20,53,0.1843971631205673
2010,20,54,0.4915966386554621
2010,20,55,0.5335820895522388
2010,20,56,0.492
2010,20,57,0.9658119658119658
2010,20,58,1.0
2010,20,59,1.0
2010,20,60,0.9733333333333334
2010,21,1,0.5034059945504087
2010,21,2,0.4941069809610154
2010,21,3,0.4308823529411765
2010,21,5,0.6274509803921569
2010,21,6,0.5653002859866539
2010,21,7,0.5427553444180523
2010,21,8,0.4699943914750421
2010,21,9,0.4522454142947502
2010,21,10,0.6284722222222222
2010,21,11,0.5064553990610329
2010,21,12,0.6509433962264151
2010,21,13,0.4634146341463415
2010,21,15,1.0
2010,21,16,0.4861635220125786
2010,21,18,0.5267206477732793
2010,21,19,0.4890329012961116
2010,21,21,0.5015641293013556
2010,21,22,0.5035799522673031
2010,21,23,0.5332725615314494
2010,21,24,0.7641509433962265
2010,21,25,0.4936191934660541
2010,21,26,0.586940572267058
2010,21,27,0.4557503206498504
2010,21,28,0.7470238095238095
2010,21,29,0.1621621621621621
2010,21,30,0.506514657980456
2010,21,31,0.7637795275590551
2010,21,33,0.5544464609800362
2010,21,35,0.4986990459670425
2010,21,36,1.0
2010,22,1,0.4744121715076071
2010,22,3,0.4223693892568064
2010,22,4,0.437946718648473
2010,22,5,0.6691729323308271
2010,22,6,0.4152273528375044
2010,22,7,0.4311814859926918
2010,22,8,0.5065420560747663
2010,22,9,0.4982532751091703
2010,22,10,0.5104232469993683
2010,22,11,0.4521922873745377
2010,22,14,0.522635589421784
2010,22,15,0.5361871138570168
2010,22,16,0.5602189781021898
2010,22,17,0.8375
2010,22,18,0.5052631578947369
2010,22,19,0.5080645161290323
2010,22,20,0.5544554455445545
2010,22,21,0.5641025641025641
2010,22,22,0.5601374570446735
2010,22,23,0.6277056277056277
2010,22,24,0.5743440233236151
2010,22,25,0.519715578539108
2010,22,26,0.534
2010,22,27,0.461402890377159
2010,22,30,0.462692163479565
2010,22,32,0.4997394476289734
2010,22,33,0.5617740232312566
2010,22,34,0.7608695652173914
2010,22,35,0.3928571428571428
2010,22,36,0.5165202843998327
2010,22,37,0.7391304347826086
2010,22,38,0.3564356435643564
2010,22,39,0.5766233766233766
2010,22,40,0.5774410774410774
2010,22,41,0.4060283687943262
2010,22,42,0.6327014218009479
2010,22,43,0.5263157894736842
2010,22,44,0.6324786324786325
2010,22,45,0.5761589403973509
2010,22,46,0.6282894736842105
2010,23,1,0.4115755627009646
2010,23,2,0.4611650485436893
2010,23,3,0.4446952595936794
2010,23,4,0.3412073490813648
2010,23,5,0.3621964097148891
2010,23,6,0.4198473282442748
2010,23,7,0.3892908827785817
2010,23,8,0.2587412587412587
2010,23,9,0.4116161616161616
2010,23,10,0.3778586278586278
2010,23,11,0.3803068141277203
2010,23,12,0.4768292682926829
2010,23,14,0.6234413965087282
2010,23,15,0.4328358208955223
2010,23,16,0.3710217755443886
2010,23,17,0.3744075829383886
2010,23,18,0.3734463276836158
2010,23,19,0.2856276531231049
2010,23,20,0.2802450229709035
2010,23,21,0.4146782357194504
2010,23,22,0.4891476971942827
2010,23,23,0.2407932011331444
2010,23,24,0.5139442231075697
2010,23,25,0.3026868178001679
2010,23,26,0.3552631578947368
2010,23,27,0.2838114754098361
2010,23,28,0.356701030927835
2010,23,29,0.2861557478368356
2010,23,30,0.3616317530319735
2010,23,31,0.3627348643006263
2010,23,32,0.3665943600867679
2010,23,33,0.3734439834024896
2010,23,34,0.46524064171123
2010,23,35,0.4308093994778068
2010,23,36,0.6198830409356725
2010,23,37,0.3696808510638298
2010,23,38,0.4067796610169492
2010,23,39,0.4523809523809524
2010,23,40,0.3717277486910995
2010,23,41,0.5463659147869674
2010,23,42,0.3778280542986425
2010,23,43,0.3591397849462365
2010,23,44,0.3914590747330961
2010,23,45,0.3386861313868613
2010,23,46,0.4374307862679956
2010,23,47,0.3894955798231929
2010,23,48,0.5165476963011032
2010,23,49,0.4942528735632184
2010,23,50,0.5868725868725869
2010,23,51,0.5
2010,23,52,0.4129032258064516
2010,23,53,0.3811764705882353
2010,23,54,0.5311653116531165
2010,23,55,0.4388888888888889
2010,23,56,0.3694029850746269
2010,24,1,0.3526635198921106
2010,24,2,0.4061302681992337
2010,24,3,0.4889867841409692
2010,24,4,0.4124031007751938
2010,24,5,0.6173800259403373
2010,24,6,0.4516556291390728
2010,24,7,0.1403508771929824
2010,24,10,0.459552495697074
2010,24,11,0.5441176470588235
2010,24,12,0.441897233201581
2010,24,13,0.4414106939704209
2010,24,14,0.5877437325905293
2010,24,15,0.4231378763866878
2010,24,16,0.3926553672316384
2010,24,17,1.0
2010,24,18,0.3588770864946889
2010,24,20,0.3962765957446808
2010,24,21,0.279840848806366
2010,24,22,0.6872037914691943
2010,24,23,0.1601208459214501
2010,24,24,0.4144209759650401
2010,24,25,0.3131313131313131
2010,24,26,0.4205443371378402
2010,24,27,0.4756097560975609
2010,24,28,0.4450489662676822
2010,24,29,0.6214285714285714
2010,24,30,0.3647432503970355
2010,24,31,0.5984555984555985
2010,24,32,0.5282485875706214
2010,24,33,0.3738156761412575
2010,24,34,0.5130293159609121
2010,24,35,0.2115621156211562
2010,24,36,0.402088772845953
2010,24,37,0.4072790294627383
2010,24,38,0.9473684210526316
2010,24,39,0.4
2010,24,40,0.5268456375838926
2010,24,41,0.3723404255319149
2010,24,42,0.5219206680584552
2010,24,43,0.4269230769230769
2010,24,44,0.4533485975958786
2010,24,45,0.395966551893753
2010,24,46,0.5519287833827893
2010,24,47,0.3296903460837887
2010,24,50,0.6387096774193548
2010,25,1,0.4354515050167224
2010,25,2,0.4087893864013267
2010,25,4,0.4588644264194669
2010,25,5,0.374370453273643
2010,25,6,0.400375939849624
2010,25,7,0.407061266874351
2010,25,8,0.4245562130177515
2010,25,9,0.4236526946107784
2010,25,10,0.4772922022279349
2010,25,11,0.4141702330004755
2010,25,12,0.4543967280163599
2010,25,13,0.517406962785114
2010,25,14,0.5397412199630314
2010,25,15,0.216867469879518
2010,25,17,0.3702064896755162
2010,25,18,0.5885286783042394
2010,25,19,0.5562180579216355
2010,25,20,0.5731462925851704
2010,25,21,0.5714285714285714
2010,25,22,0.5250836120401338
2010,25,23,0.3444227005870841
2010,25,24,0.4679767103347889
2010,25,25,0.1949152542372881
2010,25,26,0.4581347855684138
2010,25,27,0.8512396694214877
2010,25,28,0.559445178335535
2010,25,29,0.558766859344894
2010,25,30,0.5445333333333333
2010,25,31,0.6176470588235294
2010,25,32,0.4984917043740573
2010,25,33,0.5595854922279793
2010,25,34,0.5772946859903382
2010,25,36,0.5089285714285714
2010,25,37,0.533678756476684
2010,25,38,0.4540816326530612
2010,26,1,0.6146393972012917
2010,26,2,0.5902335456475584
2010,26,3,0.3509252912954078
2010,26,4,0.6494252873563219
2010,26,5,0.55
2010,26,6,0.7712418300653595
2010,26,7,0.4990291262135922
2010,26,8,0.6701902748414377
2010,26,9,0.7642276422764228
2010,26,10,0.5531914893617021
2010,26,11,0.5945121951219512
2010,26,12,0.6239554317548747
2010,26,13,0.6688311688311688
2010,26,14,0.5604790419161677
2010,26,15,0.5025996533795494
2010,26,16,0.5188834154351396
2010,26,17,0.5346534653465347
2010,26,18,0.902439024390244
2010,26,19,0.3144912641315519
2010,26,20,0.5905172413793104
2010,26,23,0.5317725752508361
2010,26,24,0.467680608365019
2010,26,25,0.5740828966174368
2010,26,26,0.6710526315789473
2010,26,27,0.5870910698496905
2010,26,28,0.5752833243389098
2010,26,29,0.5841874084919473
2010,26,30,0.7387755102040816
2010,26,31,0.4522706209453197
2010,26,32,0.3284313725490196
2010,26,33,0.547808764940239
2010,26,34,0.4672256097560975
2010,26,35,0.4041041831097079
2010,26,36,0.6875
2010,26,37,0.8979591836734694
2010,26,38,0.5890736342042755
2010,26,39,0.6666666666666666
2010,26,40,0.6728971962616822
2010,26,41,0.7114967462039046
2010,26,42,0.6201232032854209
2010,26,43,0.8198529411764706
2010,26,44,0.3874118285404232
2010,26,45,0.401219512195122
2010,26,47,0.4804612427930813
2010,26,49,0.5789473684210527
